end_time,artist_name,track_name,ms_played,id,acousticness,danceability,energy,key,instrumentalness,liveness,loudness,mode,speechiness,valence,tempo,time_signature
2021-02-22 02:02,Dua Lipa,Levitating (feat. DaBaby),38556,5nujrmhLynf4yMoMtj8AQF,0.00883,0.702,0.825,6,0.0,0.0674,-3.787,0,0.0601,0.915,102.977,4
2021-02-22 02:06,Taylor Swift,dorothea,225880,670fUmXf4KQekzbEgaXyPA,0.696,0.605,0.488,4,0.0,0.129,-8.322,1,0.0264,0.354,119.966,4
2021-02-22 02:09,CVBZ,Louder,193961,4Aw8n6r2vuU0KUo1a2nftp,0.0432,0.643,0.667,0,0.0,0.0904,-6.947,0,0.151,0.478,145.999,4
2021-02-22 02:13,FINNEAS,American Cliché,203389,2IFioAFD8QEIq17UwOaSFb,0.0732,0.772,0.503,11,0.0,0.0785,-7.603,0,0.0873,0.496,138.046,4
2021-02-22 02:16,Billie Eilish,watch,177523,4JeOesjcWWlprTAvucDSJX,0.385,0.53,0.593,5,0.0,0.314,-7.286,1,0.0545,0.538,125.723,4
2021-02-22 02:20,Taylor Swift,right where you left me - bonus track,245026,3zwMVvkBe2qIKDObWgXw4N,0.769,0.581,0.619,10,0.000106,0.117,-6.524,1,0.0282,0.645,137.915,4
2021-02-22 02:22,DVBBS,West Coast (feat. Quinn XCII),150819,4fCE1SCDulouoac9Q8XroU,0.00248,0.714,0.798,5,0.000678,0.103,-4.239,0,0.0612,0.659,119.017,4
2021-02-22 02:26,Lorde,Perfect Places,221874,7ARveOiD31w2Nq0n5FsSf8,0.00241,0.622,0.58,1,2.95e-05,0.112,-5.273,0,0.0504,0.512,104.41,4
2021-02-22 02:35,Khalid,Hundred,277080,5TNX6rJ91T8PdEt94X50Y9,0.000141,0.293,0.932,3,0.000667,0.0648,-2.559,0,0.11,0.514,122.739,4
2021-02-22 02:38,Taylor Swift,"no body, no crime (feat. HAIM)",215626,3RaT22zZsxVYxxKR7TAaYF,0.418,0.546,0.613,7,0.0,0.103,-7.589,0,0.0264,0.535,79.015,4
2021-02-22 02:42,GRACEY,Empty Love,207333,3T06rGO2dVEntMvym0vpQu,0.0758,0.746,0.561,0,0.0,0.132,-4.869,1,0.0526,0.463,77.535,4
2021-02-22 02:45,ZAYN,Entertainer,202600,4By48hpAtUx7F7F1yxvwvm,0.475,0.697,0.568,5,2.51e-05,0.0922,-8.017,1,0.0369,0.502,153.931,4
2021-02-22 02:49,Neon Trees,Nights,215888,7eqoqGkKwgOaWNNHx90uEZ,0.42,0.466,0.548,5,1.01e-06,0.113,-9.362,0,0.118,0.423,89.815,4
2021-02-22 02:53,Taylor Swift,cowboy like me,275040,1XjHRolIXL2M1EEOUsGGR4,0.768,0.604,0.517,0,0.000155,0.123,-9.014,1,0.0347,0.511,127.967,4
2021-02-22 03:03,Anna of the North,Dream Girl,151680,59bY27SZQ4r25o02vqOhgC,0.194,0.603,0.771,9,0.0,0.13,-6.336,1,0.0627,0.332,139.988,4
2021-02-22 03:06,ZAYN,Better,174516,6f5ExP43esnvdKPddwKXJH,0.0018,0.717,0.671,0,2.54e-06,0.0921,-5.077,0,0.0337,0.699,110.054,4
2021-02-22 03:09,311,Amber,211080,0Fs9cdPDhptWEDJmiCbkEW,0.0193,0.766,0.74,1,0.0784,0.229,-10.363,1,0.0807,0.183,118.008,4
2021-02-22 03:13,Taylor Swift,Eyes Open,244586,69Kzq3FMkDwiSFBQzRckFD,0.00102,0.696,0.628,2,0.428,0.272,-8.407,1,0.0274,0.701,100.038,4
2021-02-22 03:17,5 Seconds of Summer,Kill My Time,235367,58obITYpGOduWc109gWitx,0.0132,0.496,0.95,0,2.74e-05,0.134,-3.602,1,0.297,0.382,178.946,4
2021-02-22 03:20,ZAYN,When Love's Around (feat. Syd),191933,6bL1Rqcx1RXG6VsMmrYN8F,0.312,0.694,0.584,8,0.00646,0.0717,-9.406,0,0.149,0.343,173.987,4
2021-02-22 03:23,ROLE MODEL,blind,153293,0VjIjW4GlUZAMYd2vXMi3b,0.00146,0.514,0.73,1,9.54e-05,0.0897,-5.934,1,0.0598,0.334,171.005,4
2021-02-22 03:27,Taylor Swift,august,261922,3hUxzQpSfdDqwM3ZTFQY0K,0.538,0.532,0.623,5,7.28e-05,0.0925,-9.208,1,0.0331,0.403,89.937,4
2021-02-22 04:11,Wrabel,magic,205911,0fv2KH6hac06J86hBUTcSf,0.0967,0.621,0.73,5,0.000131,0.673,-5.414,0,0.107,0.464,139.566,4
2021-02-22 04:13,ZAYN,Rainberry,171133,0wfpSAloBATpRUtSxL1fXw,0.594,0.639,0.402,7,0.0,0.382,-8.734,1,0.158,0.766,91.966,4
2021-02-22 04:17,Miike Snow,Change Your Mind,208653,06Nak3IpaRtZKS27DYoHmt,0.247,0.667,0.718,1,0.0,0.102,-2.848,0,0.045,0.357,94.946,4
2021-02-22 04:20,The Weeknd,Save Your Tears,215627,5QO79kh1waicV47BqGRL3g,0.0212,0.68,0.826,0,1.24e-05,0.543,-5.487,1,0.0309,0.644,118.051,4
2021-02-22 04:24,AJR,Sober Up (feat. Rivers Cuomo),218763,5jiYx70OBzEI99jx1Gn3FN,0.284,0.648,0.62,5,0.0,0.0833,-4.938,1,0.0276,0.772,93.011,4
2021-02-22 04:28,Snakehips,Don't Leave,214693,3nbnyZb8F60d9vHLm8RX9N,0.0045,0.523,0.716,11,0.000669,0.299,-5.861,1,0.0355,0.386,131.972,4
2021-02-22 12:26,Kygo,Stargazing,172773,0VF7YLIxSQKyNiFL3X6MmN,0.00304,0.512,0.483,0,0.0011,0.12,-7.798,1,0.0298,0.367,160.009,4
2021-02-22 12:27,joan,drive all night,9120,4UKCxosI4GTWP7YV80JS9u,0.284,0.541,0.804,8,6.29e-05,0.709,-6.444,1,0.0471,0.543,140.628,4
2021-02-22 12:27,Social House,Haunt You,3270,5NjVCNaYDFM0gCT1hES4dr,0.371,0.658,0.458,0,0.0,0.0958,-8.738,1,0.0785,0.29,91.914,4
2021-02-22 12:27,Miley Cyrus,Angels Like You,2270,1daDRI9ahBonbWD8YcxOIB,0.0981,0.672,0.642,5,0.0,0.1,-4.035,1,0.0313,0.494,121.981,4
2021-02-22 12:27,shallow pools,ice water,23490,3ddCRaKiwydCnvYSy6tL2D,0.985,0.235,0.00764,2,0.962,0.102,-32.352,1,0.0442,0.064,74.636,4
2021-02-22 12:28,Larkins,Are We Having Any Fun Yet? - ayokay Remix,1480,46VfTzjLdu6dK8e3BQ2k7f,0.0149,0.632,0.724,4,0.000403,0.226,-6.561,1,0.0325,0.672,95.994,4
2021-02-22 12:28,Kelsy Karter,Harry,2040,2bfGNzdiRa1jXZRdfssSzR,0.0315,0.625,0.877,10,0.0811,0.672,-7.176,0,0.162,0.865,192.296,4
2021-02-22 12:28,Rome Hero Foxes,Valerie,28160,6kopmMZiyLmw7h66uXcXR7,0.00243,0.699,0.83,1,0.00024,0.0995,-4.898,1,0.0633,0.889,105.809,4
2021-02-22 12:28,Star Alien,Kawaii,3380,46AX8pgh331m7C7q2t9Jra,0.02,0.767,0.692,10,0.00104,0.343,-4.876,0,0.101,0.41,83.053,4
2021-02-22 12:28,A.G. Sully,Fomo,920,00ncxi6KW6Ly1Ts0pOH8si,0.211,0.758,0.703,3,0.0,0.0715,-6.736,0,0.394,0.565,110.063,4
2021-02-22 12:28,Joy Oladokun,Sober,1480,5NhlpQ6BOIz3S5welptk1W,0.124,0.707,0.562,0,1.58e-05,0.561,-7.621,1,0.0305,0.418,98.094,4
2021-02-22 12:28,Avenue Beat,WOMAN,14200,6Uj1ctrBOjOas8xZXGqKk4,0.0888,0.824,0.764,5,0.00294,0.117,-4.175,0,0.0854,0.881,107.998,4
2021-02-22 12:28,Anna Shoemaker,If You're Going (I'll Go),1350,6F1cVRV0AnKEAbl3Bw8LtX,0.117,0.79,0.393,9,1.27e-06,0.132,-10.854,1,0.0387,0.281,124.064,4
2021-02-22 12:28,Olivia O'Brien,Sad Songs In The Summer,1880,1MijKOgtIl3uK70qYrZnoy,0.213,0.55,0.808,8,0.000118,0.155,-4.44,1,0.102,0.497,137.935,4
2021-02-22 12:28,Palmas,Bad Dream,1640,36J0iaPDGbYGsHvYpaYs3k,0.0392,0.761,0.586,0,0.0,0.0558,-5.368,1,0.359,0.719,149.804,4
2021-02-22 12:28,Sam Soto,Cherry Coke Soda,970,7bbIAJ5GgLbJS6fGGUIRtj,0.00948,0.684,0.645,4,5.41e-06,0.0909,-9.555,1,0.0345,0.808,128.986,4
2021-02-22 12:28,MYSM,Soft Cream,1400,2NSd3v5L40ZBJaxtzfIUs0,0.739,0.715,0.185,7,0.699,0.0803,-18.364,0,0.0508,0.971,99.956,4
2021-02-22 12:28,Julian Lamadrid,Cigarette,2220,2tznHmp70DxMyr2XhWLOW0,0.0807,0.636,0.676,2,0.0,0.0831,-3.442,1,0.0263,0.273,113.98,4
2021-02-22 12:29,Moontower,Lay With Me,15900,6fNPUZrswQ2tlecrqAc7Io,0.574,0.573,0.374,7,4.13e-06,0.151,-6.376,1,0.0282,0.153,127.478,3
2021-02-22 12:29,MTNMEN,Falling Up,8620,71i3wlanzjflfYz0gkT2W8,0.648,0.654,0.756,2,0.0,0.0995,-3.594,1,0.0534,0.475,103.551,4
2021-02-22 12:29,Audrey Mika,Red Gatorade,1370,0R60496gawZvoT1QxdLrts,0.32,0.599,0.54,0,8.93e-06,0.102,-7.442,1,0.129,0.662,175.878,4
2021-02-22 12:29,Boys World,Girlfriends,6780,59aL2q2UPYJkgLTSv0WTlB,0.122,0.694,0.684,7,0.0,0.113,-5.276,1,0.0599,0.334,100.951,4
2021-02-22 12:29,Calica,Superficial Love,5980,5hwh37sTi84MVhCBMWzhGE,0.928,0.477,0.242,8,0.0,0.0818,-9.162,1,0.0529,0.488,43.509,4
2021-02-22 12:29,Will Joseph Cook,10X MORE FUN,2610,79zf9wfzjr4skoad4gEjHH,0.221,0.766,0.725,0,0.000108,0.0739,-5.616,1,0.0723,0.907,75.002,4
2021-02-22 12:29,The Night Game,I Feel Like Dancing,3770,7HSZJHUReGXHWQca9sxet7,0.0293,0.459,0.755,1,0.000482,0.105,-4.488,1,0.121,0.743,92.76,4
2021-02-22 12:29,Noah Floersch,On Your Mind,4850,7eBqSVxrzQZtK2mmgRG6lC,0.145,0.759,0.73,0,3.06e-06,0.11,-7.985,0,0.0516,0.74,115.007,4
2021-02-22 12:29,Chloe Lilac,DOUCHEBAG,3240,476uoCShZLwSK18SvTDNdq,0.000649,0.362,0.445,7,1.01e-06,0.17,-16.752,1,0.163,0.457,86.008,4
2021-02-22 12:30,gate 문,Out of My Mood,7590,63qSlpq5oOEl2OdAopqpRh,0.00135,0.536,0.671,2,0.000252,0.254,-9.01,1,0.0515,0.367,119.005,4
2021-02-22 12:31,Rook Monroe,Honey,27660,4MflGTO2ZTcSQ12bWcyRgI,0.0324,0.752,0.775,9,0.0,0.351,-7.289,1,0.0546,0.595,122.014,4
2021-02-22 12:37,Shy Baldwin,One Less Angel,40323,3OsSb8LatkmXw0bfl1Wy2F,0.351,0.68,0.644,0,0.0,0.316,-6.804,1,0.0297,0.964,120.025,4
2021-02-22 12:37,PUBLIC,Make You Mine,232906,5iFwAOB2TFkPJk8sMlxP8g,0.0128,0.606,0.799,9,0.0,0.15,-4.452,1,0.0261,0.638,103.014,4
2021-02-22 12:41,The Weeknd,Try Me,221106,7kt9e9LFSpN1zQtYEl19o1,0.314,0.515,0.476,9,4.74e-05,0.171,-9.843,1,0.0328,0.412,135.886,4
2021-02-22 12:42,Khalid,Self,7430,5bJ1DrEM4hNCafcDd1oxHx,0.367,0.52,0.538,1,0.00187,0.119,-8.109,1,0.206,0.177,141.894,4
2021-02-22 12:42,Mac Miller,Blue World,40553,2hwOoMtWPtTSSn6WHV7Vp5,0.389,0.742,0.553,8,0.0,0.0694,-8.98,1,0.419,0.508,84.931,4
2021-02-22 12:43,benny blanco,Eastside (with Halsey & Khalid),8890,0d2iYfpKoM0QCKvcLCkBao,0.555,0.56,0.68,6,0.0,0.116,-7.648,0,0.321,0.319,89.391,4
2021-02-22 12:43,Wiz Khalifa,No Sleep,60890,5pGBDKBaR63vuJ4g8ialcU,0.916,0.0,0.032,1,0.202,0.103,-30.704,1,0.0,0.0,0.0,0
2021-02-22 12:46,Y2K,"Go Dumb (feat. blackbear, The Kid LAROI and Bankrol Hayden)",186459,64YAQSR4jfmtHeJudcQix2,0.215,0.793,0.531,7,0.0,0.105,-8.777,1,0.0967,0.591,138.496,4
2021-02-22 12:50,The Weeknd,Can't Feel My Face,213520,2TZu0eg6gBNwbqPyzSDqnf,0.000997,0.43,0.856,9,0.0,0.273,-6.301,0,0.0549,0.295,108.091,4
2021-02-22 12:53,The Weeknd,Heartless,198267,4EWCNWgDS8707fNSZ1oaA5,0.0515,0.79,0.647,10,0.0,0.248,-5.983,0,0.136,0.654,87.999,4
2021-02-22 12:58,Calvin Harris,Rollin (feat. Future & Khalid),272653,3FDrI0FLKzrYQiWxPhqV2W,0.45,0.754,0.762,6,6.67e-05,0.224,-4.486,0,0.0849,0.673,92.002,4
2021-02-22 13:04,The Weeknd,Can't Feel My Face,172303,2TZu0eg6gBNwbqPyzSDqnf,0.000997,0.43,0.856,9,0.0,0.273,-6.301,0,0.0549,0.295,108.091,4
2021-02-23 03:42,Mac Miller,Jet Fuel,1085,2JmFRXaJrkAUD2cs6U20KG,0.54,0.791,0.557,7,0.0,0.103,-9.622,0,0.0698,0.284,119.973,4
2021-02-23 03:45,PUBLIC,Make You Mine,232907,5iFwAOB2TFkPJk8sMlxP8g,0.0128,0.606,0.799,9,0.0,0.15,-4.452,1,0.0261,0.638,103.014,4
2021-02-23 03:49,FINNEAS,American Cliché,203389,2IFioAFD8QEIq17UwOaSFb,0.0732,0.772,0.503,11,0.0,0.0785,-7.603,0,0.0873,0.496,138.046,4
2021-02-23 03:53,Khalid,Hundred,277080,5TNX6rJ91T8PdEt94X50Y9,0.000141,0.293,0.932,3,0.000667,0.0648,-2.559,0,0.11,0.514,122.739,4
2021-02-23 03:59,ZAYN,Vibez,163127,0fySG6A6qLE8IvDpayb5bM,0.113,0.768,0.652,1,0.0,0.107,-2.708,0,0.307,0.777,154.187,4
2021-02-23 04:03,Taylor Swift,right where you left me - bonus track,245027,3zwMVvkBe2qIKDObWgXw4N,0.769,0.581,0.619,10,0.000106,0.117,-6.524,1,0.0282,0.645,137.915,4
2021-02-23 04:06,Lorde,Team,193059,3G6hD9B2ZHOsgf4WfNu7X1,0.167,0.69,0.578,6,0.0,0.305,-7.436,1,0.0929,0.416,99.961,4
2021-02-23 04:10,Billie Eilish,lovely (with Khalid),200186,0u2P5u6lvoDfwTYjAADbn4,0.934,0.351,0.296,4,0.0,0.095,-10.109,0,0.0333,0.12,115.284,4
2021-02-23 04:13,The Weeknd,Save Your Tears,215627,5QO79kh1waicV47BqGRL3g,0.0212,0.68,0.826,0,1.24e-05,0.543,-5.487,1,0.0309,0.644,118.051,4
2021-02-23 04:16,Anna of the North,Dream Girl,151680,59bY27SZQ4r25o02vqOhgC,0.194,0.603,0.771,9,0.0,0.13,-6.336,1,0.0627,0.332,139.988,4
2021-02-23 04:20,Selena Gomez,A Sweeter Place (feat. Kid Cudi),263306,4bb94wZVF1cX66vQjNeJTX,0.109,0.583,0.777,10,0.000509,0.108,-6.991,0,0.185,0.31,190.054,4
2021-02-23 04:24,Niall Horan,Small Talk,197890,5kBYMymc2d3h164QqEHwRL,0.286,0.613,0.64,0,0.0,0.15,-7.637,1,0.0338,0.441,129.853,4
2021-02-23 04:26,Billie Eilish,watch,177523,4JeOesjcWWlprTAvucDSJX,0.385,0.53,0.593,5,0.0,0.314,-7.286,1,0.0545,0.538,125.723,4
2021-02-23 04:30,Elton John,Goodbye Yellow Brick Road - Remastered 2014,192827,4IRHwIZHzlHT1FQpRa5RdE,0.446,0.559,0.473,5,0.00141,0.154,-7.712,1,0.0279,0.397,121.227,4
2021-02-23 04:32,ROLE MODEL,blind,153293,0VjIjW4GlUZAMYd2vXMi3b,0.00146,0.514,0.73,1,9.54e-05,0.0897,-5.934,1,0.0598,0.334,171.005,4
2021-02-23 04:36,Frankie Valli & The Four Seasons,"December, 1963 (Oh What a Night!)",197147,1hQFF33xi8ruavZNyovtUN,0.0588,0.737,0.495,1,9.12e-06,0.0542,-13.489,1,0.027,0.967,104.409,4
2021-02-23 04:39,Lorde,Perfect Places,221874,7ARveOiD31w2Nq0n5FsSf8,0.00241,0.622,0.58,1,2.95e-05,0.112,-5.273,0,0.0504,0.512,104.41,4
2021-02-23 04:41,Queen,Love Of My Life,1523,790YJcgHlN3SaosQCHlWzn,0.936,0.331,0.183,5,9.07e-06,0.115,-11.63,1,0.0287,0.26,79.195,4
2021-02-23 04:41,Tom Petty and the Heartbreakers,A One Story Town,627,1BbMhfUaNtdpwoHaCuPVhC,0.000937,0.484,0.906,4,0.000503,0.35,-4.857,1,0.0302,0.827,145.068,4
2021-02-23 04:41,Ryan Gosling,A Lovely Night,632,4r9hiElqKWMPT4Z3vN2exq,0.299,0.364,0.478,7,0.0015,0.124,-8.645,1,0.0473,0.493,134.551,4
2021-02-23 04:41,Bruno Mars,Talking to the Moon,382,161DnLWsx1i3u1JT05lzqU,0.511,0.498,0.59,1,0.0,0.107,-4.721,0,0.032,0.0784,145.867,4
2021-02-23 04:41,Niall Horan,Small Talk,13248,5kBYMymc2d3h164QqEHwRL,0.286,0.613,0.64,0,0.0,0.15,-7.637,1,0.0338,0.441,129.853,4
2021-02-23 04:41,Taylor Swift,Lover (Remix) [feat. Shawn Mendes],207,3i9UVldZOE0aD0JnyfAZZ0,0.433,0.448,0.603,7,0.0,0.0862,-7.176,1,0.064,0.422,205.272,3
2021-02-23 04:41,Don Henley,The Boys Of Summer,1172,4gvea7UlDkAvsJBPZAd4oB,0.501,0.516,0.549,6,0.00572,0.184,-13.741,1,0.0373,0.907,176.941,4
2021-02-23 04:41,Khalid,Alive,88435,7CAdT0HdiQNlt1C7xk2hep,0.299,0.512,0.76,2,0.0,0.103,-5.889,0,0.0682,0.495,130.096,4
2021-02-23 04:48,Eagles,Hotel California - 2013 Remaster,391376,40riOy7x9W7GXjyGp4pjAv,0.00574,0.579,0.508,2,0.000494,0.0575,-9.484,1,0.027,0.609,147.125,4
2021-02-23 04:51,Traveling Wilburys,Last Night,231240,3avYqdwHKEq8beXbeWCKqJ,0.00125,0.652,0.812,3,3.01e-05,0.667,-3.797,0,0.0409,0.72,126.023,4
2021-02-23 04:55,Taylor Swift,gold rush,185320,5BK0uqwY9DNfZ630STAEaq,0.83,0.512,0.462,9,0.166,0.121,-10.491,1,0.0408,0.353,112.05,4
2021-02-23 04:59,Taylor Swift,Breathe,263987,567CrVjCl2p3qmZqMKfOD9,0.282,0.709,0.6,8,0.0,0.134,-7.079,0,0.102,0.345,142.02,4
2021-02-23 04:59,Selena Gomez,A Sweeter Place (feat. Kid Cudi),30788,4bb94wZVF1cX66vQjNeJTX,0.109,0.583,0.777,10,0.000509,0.108,-6.991,0,0.185,0.31,190.054,4
2021-02-23 05:00,Jason Mraz,I Won't Give Up,418,53QF56cjZA9RTuuMZDrSA6,0.694,0.483,0.303,4,0.0,0.115,-10.058,1,0.0429,0.139,133.406,3
2021-02-23 05:00,John Lennon,Imagine - Remastered 2010,651,7pKfPomDEeI4TPT6EOYjn9,0.907,0.547,0.257,0,0.183,0.0935,-12.358,1,0.0252,0.169,75.752,4
2021-02-23 05:00,Tom Petty and the Heartbreakers,Echo,230,7586fVxjKm5IoVTTgDEwcD,0.405,0.629,0.498,5,0.0,0.113,-7.47,0,0.0373,0.492,127.921,4
2021-02-23 05:00,Lykke Li,I Follow Rivers - The Magician Remix,5544,4Jv7lweGIUOFQ7Oq2AtAh9,0.0234,0.786,0.696,9,0.0019,0.0839,-5.796,0,0.0428,0.306,121.974,4
2021-02-23 05:00,ZAYN,When Love's Around (feat. Syd),4504,6bL1Rqcx1RXG6VsMmrYN8F,0.312,0.694,0.584,8,0.00646,0.0717,-9.406,0,0.149,0.343,173.987,4
2021-02-23 05:00,Taylor Swift,right where you left me - bonus track,838,3zwMVvkBe2qIKDObWgXw4N,0.769,0.581,0.619,10,0.000106,0.117,-6.524,1,0.0282,0.645,137.915,4
2021-02-23 05:03,Conan Gray,Overdrive,183070,3QyoC6OvQUmpQwQZ18iaTs,0.0101,0.568,0.788,5,0.0,0.141,-6.28,1,0.0377,0.46,104.959,4
2021-02-23 05:06,Sia,"Audio (feat. Sia, Diplo, and Labrinth)",204093,100eDEmpWV5YGVCqHI0leU,0.209,0.568,0.701,3,1.06e-06,0.0769,-4.566,0,0.0426,0.353,89.969,4
2021-02-23 05:07,Kygo,Stargazing,40353,0VF7YLIxSQKyNiFL3X6MmN,0.00304,0.512,0.483,0,0.0011,0.12,-7.798,1,0.0298,0.367,160.009,4
2021-02-23 05:07,John Mayer,New Light,2592,4T6FWA703h6H7zk1FoSARw,0.316,0.826,0.694,7,0.0285,0.074,-7.862,1,0.0315,0.852,123.932,4
2021-02-23 05:07,The Vamps,Chemicals,20,2ORvnjpTAXtyTKnaGAgFIv,0.118,0.619,0.848,11,0.0,0.353,-5.084,0,0.38,0.752,113.928,4
2021-02-23 05:07,The Vamps,Chemicals,641,2ORvnjpTAXtyTKnaGAgFIv,0.118,0.619,0.848,11,0.0,0.353,-5.084,0,0.38,0.752,113.928,4
2021-02-23 05:07,NOTD,So Close,1076,1gihuPhrLraKYrJMAEONyc,0.000972,0.707,0.924,7,0.00703,0.204,-2.842,1,0.031,0.919,127.937,4
2021-02-23 05:11,John Mayer,New Light,216015,4T6FWA703h6H7zk1FoSARw,0.316,0.826,0.694,7,0.0285,0.074,-7.862,1,0.0315,0.852,123.932,4
2021-02-23 05:13,The Vamps,Chemicals,170693,2ORvnjpTAXtyTKnaGAgFIv,0.118,0.619,0.848,11,0.0,0.353,-5.084,0,0.38,0.752,113.928,4
2021-02-23 05:14,CVBZ,Louder,9,4Aw8n6r2vuU0KUo1a2nftp,0.0432,0.643,0.667,0,0.0,0.0904,-6.947,0,0.151,0.478,145.999,4
2021-02-23 05:14,NOTD,So Close,11611,1gihuPhrLraKYrJMAEONyc,0.000972,0.707,0.924,7,0.00703,0.204,-2.842,1,0.031,0.919,127.937,4
2021-02-23 05:14,Neon Trees,Nights,882,7eqoqGkKwgOaWNNHx90uEZ,0.42,0.466,0.548,5,1.01e-06,0.113,-9.362,0,0.118,0.423,89.815,4
2021-02-23 12:31,Neon Trees,Nights,209123,7eqoqGkKwgOaWNNHx90uEZ,0.42,0.466,0.548,5,1.01e-06,0.113,-9.362,0,0.118,0.423,89.815,4
2021-02-23 16:18,Matoma,Old Thing Back (feat. Ja Rule and Ralph Tresvant),321649,6HTJZ0TQJVMSKkUGzAOe2h,0.194,0.805,0.858,0,7.89e-06,0.256,-3.067,1,0.105,0.523,97.033,4
2021-02-23 16:21,Keith Urban,The Fighter,184040,7x8dCjCr0x6x2lXKujYD34,0.000917,0.433,0.959,9,0.0,0.028,-4.04,1,0.0431,0.365,172.984,4
2021-02-23 16:24,Conan Gray,Overdrive,183070,3QyoC6OvQUmpQwQZ18iaTs,0.0101,0.568,0.788,5,0.0,0.141,-6.28,1,0.0377,0.46,104.959,4
2021-02-23 16:47,Sia,"Thunderclouds (feat. Sia, Diplo, and Labrinth)",187026,4lJNen4SMTIJMahALc3DcB,0.0077,0.69,0.714,7,7.23e-05,0.191,-5.948,1,0.0338,0.489,112.009,4
2021-02-23 16:51,Emma Stone,Someone In The Crowd,259613,39ncDMVidHOeQgeC5anYZM,0.0906,0.616,0.538,0,8.98e-06,0.192,-9.165,0,0.17,0.278,127.948,4
2021-02-23 16:54,Rooney,When Did Your Heart Go Missing?,213333,60okmgzrYnFh2nXfi0XxWR,0.00176,0.598,0.93,9,0.0,0.0353,-4.014,0,0.0466,0.97,175.795,4
2021-02-23 17:11,Sia,"Audio (feat. Sia, Diplo, and Labrinth)",204093,100eDEmpWV5YGVCqHI0leU,0.209,0.568,0.701,3,1.06e-06,0.0769,-4.566,0,0.0426,0.353,89.969,4
2021-02-23 17:15,Zara Larsson,Ain't My Fault,224030,72o3y6bCYHFWab3l4AI2XL,0.0328,0.702,0.774,5,0.0,0.122,-4.697,0,0.112,0.859,133.926,4
2021-02-23 17:18,Justin Bieber,Friends (with BloodPop®),189466,7iNIg7XDEaYECfWD5dJ9Va,0.00389,0.743,0.735,8,0.0,0.304,-5.337,1,0.0382,0.631,104.979,4
2021-02-23 17:21,The Chainsmokers,Who Do You Love,226733,7ngdkrVQPgP3AoIxUrTpHT,0.0336,0.68,0.411,9,0.0,0.0889,-9.761,1,0.434,0.161,193.131,4
2021-02-23 17:25,Louis The Child,Better Not (with Wafia),35210,7n1940b6kHcaEewFSZXnXa,0.278,0.783,0.537,9,0.0,0.229,-2.921,1,0.0795,0.393,113.988,4
2021-02-23 17:25,Audien,One More Weekend,200586,19YOJKCVvOL7v6B2Oe3UBc,0.537,0.627,0.565,3,0.0,0.214,-6.922,1,0.122,0.514,131.083,3
2021-02-23 17:26,Keane,Somewhere Only We Know,1140,0ll8uFnc0nANY35E0Lfxvg,0.0794,0.453,0.655,9,7.61e-06,0.0849,-4.22,1,0.0259,0.368,172.012,4
2021-02-23 17:26,WhoHurtYou,Wish We Never Met,6420,1Gl8PKu5MzKuVWEf5xc0lX,0.667,0.471,0.496,1,6.67e-05,0.112,-9.947,1,0.225,0.602,93.999,4
2021-02-23 17:26,Lauv,i'm so tired...,800,2TyrvelRm3VdyWK5r4ExYq,0.441,0.719,0.0962,7,0.114,0.111,-20.404,1,0.0326,0.0835,124.923,4
2021-02-23 17:26,The Vamps,Chemicals,1660,2ORvnjpTAXtyTKnaGAgFIv,0.118,0.619,0.848,11,0.0,0.353,-5.084,0,0.38,0.752,113.928,4
2021-02-23 17:26,Billie Eilish,bad guy,1260,2Fxmhks0bxGSBdJ92vM42m,0.328,0.701,0.425,7,0.13,0.1,-10.965,1,0.375,0.562,135.128,4
2021-02-23 17:26,blackbear,chateau,1440,41mclLjggl2nmbYpRisKrh,0.43,0.641,0.365,7,8.23e-06,0.297,-11.763,1,0.027,0.348,134.881,4
2021-02-23 17:26,Cartoon,On & On,1210,0eu4C55hL6x29mmeAjytzC,0.186,0.7,0.49,0,0.0,0.117,-5.187,1,0.076,0.569,79.982,4
2021-02-23 17:26,Kygo,Riding Shotgun (feat. Bonnie McKee),950,52Lqdrj2yYAeFSTS2M24Si,0.117,0.817,0.854,6,1.07e-05,0.0413,-4.744,0,0.117,0.622,102.0,4
2021-02-23 17:26,Timeflies,Raincoat,1180,445TGqNOn1nGI0T2QCYkh7,0.159,0.108,1.0,0,0.996,0.832,-14.927,0,0.0827,1e-05,93.769,4
2021-02-23 17:26,Bazzi,Mine,1220,7snQQk1zcKl8gZ92AnueZW,0.0901,0.446,0.952,6,0.0857,0.112,-5.321,1,0.0523,0.624,125.303,4
2021-02-23 17:29,Cher Lloyd,Want U Back,214573,6E11E0lT5Zy7yb6iT3y8DN,0.0562,0.694,0.891,9,0.0,0.561,-2.94,1,0.0949,0.563,97.939,4
2021-02-23 17:30,Panic! At The Disco,High Hopes,930,1rqqCSm0Qe4I9rUvWncaom,0.193,0.579,0.904,5,0.0,0.064,-2.729,1,0.0618,0.681,82.014,4
2021-02-23 17:30,Matthew Blake,Upside Down,1380,6shRGWCtBUOPFLFTTqXZIC,0.238,0.787,0.655,6,0.000171,0.138,-8.339,0,0.0431,0.65,102.485,4
2021-02-23 17:30,Tash Sultana,Jungle (Radio Edit),20316,7dEGgbP5Ld5mQfbpiwDjoe,0.182,0.528,0.726,1,1.42e-06,0.0995,-5.604,0,0.0308,0.564,146.035,4
